course_id,active_course,category,instractor,original_price,name,url,short_description,sections_count,lectures_count,duration_str,language,last_update_date,caourse_rating,rating_count,best_rating,worst_rating,position_1,position_2,position_3,enrollment
4069432,1,Development,javascript-academy,$69.99,"SQL for beginners with :( PostgreSQL, MySQL, SQL Server )",https://www.udemy.com/course/sql-for-beginners-with-postgresql-mysql-sql-server/,Master the basics of querying databases and manipulating data,13,79,8h 6m,English,10/2021,4.1,195,5,0.5,Development,Database Design & Development,SQL,"24,483"
946654,1,Business,hassanosman,$39.99,Write Better Emails: Tactics for Smarter Team Communication,https://www.udemy.com/course/write-better-emails/,How to improve your email writing skills to save time & improve communication with your team; easy business writing tips,4,23,1h 36m,English,10/2021,4.6,37409,5,0.5,Business,Communication,Communication Skills,"113,323"
2672780,1,Finance & Accounting,umair-bhatti-8,$199.99,"Sales & Gross Profit Variance Analysis (Price, Mix, Volume)",https://www.udemy.com/course/learn-financial-analysis-of-variances-in-profit-and-sales/,"Financial Analysis, Gross profit margin analysis, Price, volume, Mix, Quantity variances, Presentation, Recommendations",8,34,3h 8m,English,5/2021,4.1,54,5,0.5,Finance & Accounting,Financial Modeling & Analysis,Financial Analysis,234
4237712,1,IT & Software,javascript-academy,$49.99,Python Programming  for Beginners : Learn Python Quickly,https://www.udemy.com/course/python-programming-for-beginners-learn-python-quickly/,Learn Coding Fast with Hands-On Projects,16,162,16h 11m,English,8/2021,4.8,10,5,0.5,IT & Software,Other IT & Software,Python,"1,073"
257992,1,Office Productivity,john2373,$199.99,"Pivot Tables, Power Pivot Tables, Power Query & Power BI",https://www.udemy.com/course/excel-with-excel-pivot-tables/,"5 Course Excel Bundle: Microsoft Excel, Pivot Tables, Power Pivot Tables, Power Query & Power BI (Excel 2007-2019, O365)",38,402,18h 27m,English,2/2021,4.6,1797,5,0.5,Office Productivity,Microsoft,Pivot Tables,"31,051"
835946,1,Development,michal-juhas,$54.99,Practice advanced SQL queries with MySQL 5.7+,https://www.udemy.com/course/practice-advanced-sql-with-mysql/,Build on your current knowledge and get to a next level in SQL. Learn by writing - lots of examples are waiting for you.,10,79,5h 1m,English,12/2017,4.0,550,5,0.5,Development,Database Design & Development,MySQL,"5,204"
891848,1,IT & Software,it-versity,$24.99,Apache Spark 2 and 3 using Scala (Formerly CCA 175),https://www.udemy.com/course/cca-175-spark-and-hadoop-developer-certification-scala/,Data Engineering using Apache Spark 2 or 3 using Scala as Programming Language,19,232,24h 12m,English,8/2021,4.4,2361,5,0.5,IT & Software,IT Certifications,Hadoop,"18,435"
2763848,1,Development,365careers,$199.99,【世界で37万人が受講】データサイエンティストを目指すあなたへ〜データサイエンス25時間ブートキャンプ〜,https://www.udemy.com/course/datascience365/,機械学習・ディープラーニング・人工知能に関するビジネス上の課題を、回帰分析・ニューラルネットワーク・K平均法等を使って解いていきます。python、jupyter、numpy、pandas、tensorflow等のスキルも身に付きます。,59,441,26h 23m,Japanese,10/2021,4.4,3638,5,0.5,Development,Data Science,,"24,891"
1903722,1,IT & Software,chrislevy5,$99.99,SQL For Data Science With Google Big Query,https://www.udemy.com/course/sql-for-data-science-with-google-big-query/,"Learn SQL for Data Visualization, Data Analysis, and Data Science Using Google Cloud Platform",10,57,6h 45m,English,11/2020,4.6,1545,5,0.5,IT & Software,Other IT & Software,SQL,"6,986"
1618618,1,Development,javascript-academy,$139.99,Become a Web Developer (HTML5;CSS;JavaScript;Ruby;Ajax; SQL),https://www.udemy.com/course/become-a-web-developer-html5cs3javascriptrubyajax-sql/,Learn Practical Hands-on Web Development From Scratch,16,207,20h 26m,English,6/2021,4.7,183,5,0.5,Development,Web Development,,"29,298"
4094264,1,Development,javascript-academy,$54.99,SQLite Databases | Python Programming: (Build App and API ),https://www.udemy.com/course/sqlite-databases-python-programming-build-app-and-api/,Learn SQLite | Python : Build a database driven app and API  with Python and SQLite,10,94,9h 34m,English,6/2021,4.5,85,5,0.5,Development,Database Design & Development,SQLite,"25,111"
2045310,1,Development,mark-winterbottom,$39.99,Build a Backend REST API with Python & Django - Advanced,https://www.udemy.com/course/django-python-advanced/,"Create an advanced REST API with Python, Django REST Framework and Docker using Test Driven Development (TDD)",17,79,8h 2m,English,7/2021,4.4,4786,5,0.5,Development,Web Development,Django,"23,914"
396204,1,Design,chadneuman,$199.99,Graphic Design Masterclass: Learn Graphic Design in Projects,https://www.udemy.com/course/graphic-design/,"Graphic design principles, typography, & color mastery using Illustrator, InDesign, and Photoshop. For beginners & more!",7,45,3h 55m,English,5/2020,4.6,2246,5,0.5,Design,Graphic Design & Illustration,Graphic Design,"20,351"
4132086,1,Development,javascript-academy,$19.99,How to create Databases and Tables in Microsoft SQL Server,https://www.udemy.com/course/how-to-create-databases-and-tables-in-microsoft-sql-server/,Learn how to create databases and tables,2,15,1h 46m,English,6/2021,3.0,4,5,0.5,Development,Database Design & Development,SQL Server,159
1532040,1,Personal Development,patrickdang,$194.99,Productivity Machine: Time Management & Productivity Hacks,https://www.udemy.com/course/productivitymachine/,"Productivity & Time Management Strategies for Goal Setting, Eliminating Distractions, & Building Habits for Success.",6,21,2h 25m,English,8/2021,4.5,16525,5,0.5,Personal Development,Personal Productivity,,"36,880"
1288044,1,Finance & Accounting,mohsen-hassan-2,$199.99,Learn the Foundations of Stock Market Trading Course Online,https://www.udemy.com/course/foundation-course/,"Learn To Trade The Stock Market. #1 Trading course. Inc: Technical Analysis, Candlesticks, Stocks, Day Trading +++",8,42,9h 34m,English,11/2021,4.6,39543,5,0.5,Finance & Accounting,Investing & Trading,Stock Trading,"155,113"
2670044,1,Development,javascript-academy,$79.99,Create a CRUD Contacts Database App with Python and SQLite,https://www.udemy.com/course/create-a-crud-contacts-database-app-with-python-and-sqlite/,Build a contacts database application  from scratch with Python and SQLite,3,26,3h 2m,English,11/2019,4.3,58,5,0.5,Development,Programming Languages,SQLite,"16,610"
2729528,1,Personal Development,hassanosman,$29.99,Write & Publish Your First Nonfiction Book on the Side,https://www.udemy.com/course/write-publish-your-first-nonfiction-book-on-the-side/,Learn how to write a bestselling kindle book while working a full time job (even if you don't have lot of time),5,14,1h 14m,English,1/2021,4.3,411,5,0.5,Personal Development,Personal Brand Building,Writing a Book,"1,692"
3559873,1,Development,javascript-academy,$29.99,Build a Math Quiz App with C# and Visual Studio from scratch,https://www.udemy.com/course/build-a-math-quiz-app-with-c-and-visual-studio-from-scratch/,Practical and useful educational app,2,25,1h 42m,English,6/2021,3.8,13,5,0.5,Development,Programming Languages,C#,"5,458"
4158690,1,Development,mohammad-azam-2,$199.99,Async/Await and Actors - Concurrency in Swift,https://www.udemy.com/course/asyncawait-and-actors-concurrency-in-swift/,"Learn async/await, actors, async-let, task groups, unstructured concurrency, detached tasks and more!",13,70,5h 0m,English,7/2021,4.6,47,5,0.5,Development,Mobile Development,Swift,713
4129174,1,Development,javascript-academy,$19.99,Microsoft SQL Database  Server Functions,https://www.udemy.com/course/microsoft-sql-database-server-functions/,Learn how to execute built-in functions on SQL databases.,4,21,1h 55m,English,6/2021,,,,,Development,Database Design & Development,SQL Server,59
2348438,1,Marketing,365careers,$149.99,【グローバル・ビジネスケースから学ぶ】マーケティング戦略入門（日本語字幕版）,https://www.udemy.com/course/business-fundamentals-marketing-strategy-jp/,海外人気講座の日本語字幕版。Tesla社などのビジネスケースをもとに、マーケティング戦略の基礎を身に着けます。,10,40,2h 4m,Japanese,5/2019,4.2,1044,5,0.5,Marketing,Marketing Fundamentals,Marketing Strategy,"4,018"
2382343,1,Development,javascript-academy,$109.99,Mobile App development for beginners  -  Android and Apple,https://www.udemy.com/course/mobile-app-development-for-beginners-android-and-apple/,Create and deploy an app to a device,5,61,6h 29m,English,6/2021,3.3,44,5,0.5,Development,Mobile Development,,"4,422"
653754,1,Development,javascript-academy,$64.99,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/course/learn-how-css-positioning-works-a/,Learn how to use CSS to specify the type of position and layout of an element,1,12,1h 0m,English,6/2021,4.3,140,5,0.5,Development,Web Development,CSS,"11,538"
1917428,1,Business,365careers,$149.99,Business Fundamentals: Management and HR Management,https://www.udemy.com/course/business-fundamentals-management-and-hr-management/,Management and HR Management Fundamentals: Become a more effective leader and supercharge your business for success,7,27,1h 23m,English,10/2018,4.7,309,5,0.5,Business,Management,Management Skills,"3,362"
1864390,1,Design,lindsay-marsh,$179.99,Learn Graphic Design Theory: Course for Beginners,https://www.udemy.com/course/graphic-design-theory-for-beginners-course/,"Learn Graphic Design Theory and the Basic Principles of Color Theory, Typography, Branding, Logo Design, Layout & More!",12,73,8h 28m,English,1/2021,4.6,11304,5,0.5,Design,Graphic Design & Illustration,Graphic Design,"46,355"
4369760,1,Business,javascript-academy,$99.99,Data Engineer/Data Analyst - SQL | Azure | ETL | SSIS | BI,https://www.udemy.com/course/data-engineerdata-analyst-sql-azure-etl-ssis-bi/,Data Extraction | Data Cleaning & Transformation | Data Visualization,10,75,6h 49m,English,10/2021,4.2,8,5,0.5,Business,Business Analytics & Intelligence,Data Engineering,"2,249"
2284042,1,Development,mohammad-azam-2,$199.99,NodeJS - The Complete Web Developer Bootcamp 2021,https://www.udemy.com/course/nodejs-complete-guide-to-building-data-driven-applications/,"Build Real World Web Apps Using Node, Express, PostgreSQL, MongoDB and more...",28,154,14h 43m,English,3/2021,4.5,141,5,0.5,Development,Web Development,Node.Js,864
3299236,1,Development,javascript-academy,$19.99,"Build an API from scratch with Python, Django, SQLite3",https://www.udemy.com/course/build-an-api-from-scratch-with-python-django-sqlite3/,Create an API step by step,3,26,1h 59m,English,6/2021,4.6,172,5,0.5,Development,Web Development,API,"30,690"
2229422,1,Development,javascript-academy,$104.99,Solidity and Blockchain for beginners,https://www.udemy.com/course/solidity-and-blockchain-for-beginners/,Learn to create a smart contracts,4,27,2h 31m,English,6/2021,3.8,31,5,0.5,Development,Programming Languages,Solidity,"7,247"
3526950,1,Development,javascript-academy,$34.99,Build 10 Python Beginner Projects from scratch,https://www.udemy.com/course/build-10-python-beginner-projects-from-scratch/,Create 10 Python Projects step by step,11,74,6h 28m,English,6/2021,4.3,324,5,0.5,Development,Programming Languages,Python,"34,789"
1722468,1,Development,richard-chesterwood,$24.99,Docker - Hands On for Java Developers,https://www.udemy.com/course/docker-hands-on/,"Get real world, hands-on experience with Docker - deploy a Java Microservice Architecture using Docker and Docker Swarm",17,80,8h 43m,English,8/2021,4.8,1918,5,0.5,Development,Software Development Tools,Docker,"10,030"
2508692,1,IT & Software,javascript-academy,$139.99,BI Developer : Learn ( Power BI |SSIS |SSRS |SSAS|DW|T-SQL ),https://www.udemy.com/course/bi-developer-learn-power-bi-ssis-ssrs-ssasdwt-sql/,Gain Business Intelligence from Transforming  Data,9,164,17h 53m,English,9/2021,4.5,272,5,0.5,IT & Software,Other IT & Software,Microsoft Power BI,"3,805"
1068948,1,Development,mohammad-azam-2,$194.99,A Complete Guide to Lean Controllers in iOS,https://www.udemy.com/course/a-complete-guide-to-lean-controllers-in-ios/,Taming the Massive Controllers,12,42,4h 38m,English,4/2018,4.8,85,5,0.5,Development,Mobile Development,iOS Development,"1,522"
3638520,1,Business,365careers,$199.99,Introduction to Data Visualization,https://www.udemy.com/course/introduction-to-data-visualization-c/,"Simple and Advanced Charts: Bar Chart, Pie Chart, Line Chart, Stacked Area Chart, Scatter Plot, Regression Line Plot",9,28,1h 58m,English,11/2020,4.1,13,5,0.5,Business,Business Analytics & Intelligence,Data Visualization,111
4410590,1,Business,javascript-academy,$69.99,"Data Analyst | ETL : SQL Server,SSIS,SSAS,PowerBI, Alteryx",https://www.udemy.com/course/data-analyst-etl-sql-serverssisssaspowerbi-alteryx/,"Extract, Transform,Load and Analyze Data",8,84,6h 55m,English,11/2021,5.0,1,5,0.5,Business,Business Analytics & Intelligence,Data Analysis,"1,002"
3999680,1,Development,javascript-academy,$19.99,JavaScript Programming Fundamentals,https://www.udemy.com/course/javascript-programming-fundamentals/,Learn Programming Skills Using JavaScript,2,22,1h 54m,English,6/2021,4.4,5,5,0.5,Development,Programming Languages,JavaScript,"1,497"
940034,1,Development,javascript-academy,$114.99,Introduction to SharePoint  For beginners,https://www.udemy.com/course/introduction-to-sharepoint-for-beginners/,Learn to solve business problems with sharepoint,5,48,3h 45m,English,6/2021,3.3,59,5,0.5,Development,Web Development,SharePoint,397
1079870,1,IT & Software,huthaifaomar,Free,Free Penetration Testing Tutorial - دورة اختبار الاختراق بأستخدام توزيعه كالي لينكس,https://www.udemy.com/course/yoxnhmgs/,دورة اختبار الاختراق بأستخدام توزيعه كالي لينكس - Free Course,1,11,2h 42m,Arabic,01/1900,4.4,374,5,0.5,IT & Software,Network & Security,Penetration Testing,
3299672,1,Development,javascript-academy,$19.99,"Build a REST API with MariaDB ,Python, Django",https://www.udemy.com/course/build-a-rest-api-with-mariadb-python-django/,"Create an API step by step using MariaDB ,Python,Django and REST Framework",4,24,1h 58m,English,6/2021,4.1,48,5,0.5,Development,Web Development,REST API,"10,632"
3697848,1,Business,365careers,$199.99,Preprocessing Data with NumPy,https://www.udemy.com/course/preprocessing-data-with-numpy/,"NumPy, ndarrays, Slicing, Random Generators, Importing and Saving Data, Statistics, Data Manipulation, Preprocessing",9,77,6h 44m,English,12/2020,4.6,14,5,0.5,Business,Business Analytics & Intelligence,NumPy,141
